"","Name","Description","coords.x1","coords.x2","coords.x3"
"442","Rainham","<div>Zone 6</div> <div>RM13 9YH</div> <div>Latitude: 51.517341</div> <div>Longitude: 0.190692</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Rainham"">More info</a> </div>",0.190692,51.517341,0
"443","Ravensbourne","<div>Zone 4</div> <div>BR3 5HE</div> <div>Latitude: 51.41387</div> <div>Longitude: -0.006938</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Ravensbourne"">More info</a> </div>",-0.006938,51.41387,0
"444","Ravenscourt Park","<div>Zone 2</div> <div>W6 0UG</div> <div>Latitude: 51.494068</div> <div>Longitude: -0.235969</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Ravenscourt Park"">More info</a> </div>",-0.235969,51.494068,0
"445","Rayners Lane","<div>Zone 5</div> <div>HA5 5EG</div> <div>Latitude: 51.575397</div> <div>Longitude: -0.371061</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Rayners Lane"">More info</a> </div>",-0.371061,51.575397,0
"446","Raynes Park","<div>Zone 4</div> <div>SW20 8NE</div> <div>Latitude: 51.409375</div> <div>Longitude: -0.229913</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Raynes Park"">More info</a> </div>",-0.229913,51.409375,0
"447","Rectory Road","<div>Zone 2</div> <div>N16 7QB</div> <div>Latitude: 51.558763</div> <div>Longitude: -0.068386</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Rectory Road"">More info</a> </div>",-0.068386,51.558763,0
"448","Redbridge","<div>Zone 4</div> <div>IG4 5BG</div> <div>Latitude: 51.576367</div> <div>Longitude: 0.045394</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Redbridge"">More info</a> </div>",0.045394,51.576367,0
"449","Reedham","<div>Zone 6</div> <div>CR8 2DG</div> <div>Latitude: 51.331442</div> <div>Longitude: -0.123403</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Reedham"">More info</a> </div>",-0.123403,51.331442,0
"450","Reeves Corner","<div>Zone 3,4,5,6</div> <div>CR0 1XP</div> <div>Latitude: 51.375277</div> <div>Longitude: -0.10638</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Reeves Corner"">More info</a> </div>",-0.10638,51.375277,0
"451","Regents Park","<div>Zone 1</div> <div>NW1 5HA</div> <div>Latitude: 51.523811</div> <div>Longitude: -0.145344</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Regents Park"">More info</a> </div>",-0.145344,51.523811,0
"452","Richmond","<div>Zone 4</div> <div>TW9 2AZ</div> <div>Latitude: 51.463233</div> <div>Longitude: -0.301739</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Richmond"">More info</a> </div>",-0.301739,51.463233,0
"453","Rickmansworth","<div>Zone 7</div> <div>WD3 1QY</div> <div>Latitude: 51.640323</div> <div>Longitude: -0.473685</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Rickmansworth"">More info</a> </div>",-0.473685,51.640323,0
"454","Riddlesdown","<div>Zone 6</div> <div>CR8 1HN</div> <div>Latitude: 51.332675</div> <div>Longitude: -0.099494</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Riddlesdown"">More info</a> </div>",-0.099494,51.332675,0
"455","Roding Valley","<div>Zone 4</div> <div>IG9 6LN</div> <div>Latitude: 51.616956</div> <div>Longitude: 0.044026</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Roding Valley"">More info</a> </div>",0.044026,51.616956,0
"456","Romford","<div>Zone 6</div> <div>RM1 1SX</div> <div>Latitude: 51.574642</div> <div>Longitude: 0.183055</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Romford"">More info</a> </div>",0.183055,51.574642,0
"457","Rotherhithe","<div>Zone 2</div> <div>SE16 4LF</div> <div>Latitude: 51.501595</div> <div>Longitude: -0.052966</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Rotherhithe"">More info</a> </div>",-0.052966,51.501595,0
"458","Royal Albert","<div>Zone 3</div> <div>E16 2QD</div> <div>Latitude: 51.508494</div> <div>Longitude: 0.045177</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Royal Albert"">More info</a> </div>",0.045177,51.508494,0
"459","Royal Oak","<div>Zone 2</div> <div>W2 6ET</div> <div>Latitude: 51.518294</div> <div>Longitude: -0.188824</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Royal Oak"">More info</a> </div>",-0.188824,51.518294,0
"460","Royal Victoria","<div>Zone 3</div> <div>E16 1DE</div> <div>Latitude: 51.509055</div> <div>Longitude: 0.017965</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Royal Victoria"">More info</a> </div>",0.017965,51.509055,0
"461","Ruislip","<div>Zone 6</div> <div>HA4 8LD</div> <div>Latitude: 51.572162</div> <div>Longitude: -0.421235</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Ruislip"">More info</a> </div>",-0.421235,51.572162,0
"462","Ruislip Gardens","<div>Zone 5</div> <div>HA4 6LG</div> <div>Latitude: 51.55996</div> <div>Longitude: -0.409294</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Ruislip Gardens"">More info</a> </div>",-0.409294,51.55996,0
"463","Ruislip Manor","<div>Zone 6</div> <div>HA4 9AA</div> <div>Latitude: 51.573452</div> <div>Longitude: -0.412849</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Ruislip Manor"">More info</a> </div>",-0.412849,51.573452,0
"464","Russell Square","<div>Zone 1</div> <div>WC1N 1LG</div> <div>Latitude: 51.523013</div> <div>Longitude: -0.12459</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Russell Square"">More info</a> </div>",-0.12459,51.523013,0
"465","Sanderstead","<div>Zone 6</div> <div>CR2 0PL</div> <div>Latitude: 51.348246</div> <div>Longitude: -0.093709</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sanderstead"">More info</a> </div>",-0.093709,51.348246,0
"466","Sandilands","<div>Zone 3,4,5,6</div> <div>CR0 5PN</div> <div>Latitude: 51.375022</div> <div>Longitude: -0.078027</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sandilands"">More info</a> </div>",-0.078027,51.375022,0
"467","Selhurst","<div>Zone 4</div> <div>SE25 6LL</div> <div>Latitude: 51.392186</div> <div>Longitude: -0.089899</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Selhurst"">More info</a> </div>",-0.089899,51.392186,0
"468","Seven Kings","<div>Zone 4</div> <div>IG3 8RE</div> <div>Latitude: 51.563993</div> <div>Longitude: 0.09632</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Seven Kings"">More info</a> </div>",0.09632,51.563993,0
"469","Seven Sisters","<div>Zone 3</div> <div>N15 5LA</div> <div>Latitude: 51.583362</div> <div>Longitude: -0.072467</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Seven Sisters"">More info</a> </div>",-0.072467,51.583362,0
"470","Shadwell","<div>Zone 2</div> <div>E1 2QE</div> <div>Latitude: 51.5113</div> <div>Longitude: -0.056919</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Shadwell"">More info</a> </div>",-0.056919,51.5113,0
"471","Shenfield","<div>Zone 7</div> <div>CM15 8JD</div> <div>Latitude: 51.630873</div> <div>Longitude: 0.329952</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Shenfield"">More info</a> </div>",0.329952,51.630873,0
"472","Shepherds Bush","<div>Zone 2</div> <div>W12 8LH</div> <div>Latitude: 51.504532</div> <div>Longitude: -0.218519</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Shepherds Bush"">More info</a> </div>",-0.218519,51.504532,0
"473","Shepherds Bush Market","<div>Zone 2</div> <div>W12 7JD</div> <div>Latitude: 51.505881</div> <div>Longitude: -0.2274</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Shepherds Bush Market"">More info</a> </div>",-0.2274,51.505881,0
"474","Shoreditch High Street","<div>Zone 1</div> <div>E1 6AW</div> <div>Latitude: 51.523467</div> <div>Longitude: -0.077087</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Shoreditch High Street"">More info</a> </div>",-0.077087,51.523467,0
"475","Shortlands","<div>Zone 4</div> <div>BR2 0JA</div> <div>Latitude: 51.405602</div> <div>Longitude: 0.002768</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Shortlands"">More info</a> </div>",0.002768,51.405602,0
"476","Sidcup","<div>Zone 5</div> <div>DA15 7AW</div> <div>Latitude: 51.434398</div> <div>Longitude: 0.103315</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sidcup"">More info</a> </div>",0.103315,51.434398,0
"477","Silver Street","<div>Zone 4</div> <div>N18 1QX</div> <div>Latitude: 51.615242</div> <div>Longitude: -0.07259</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Silver Street"">More info</a> </div>",-0.07259,51.615242,0
"478","Slade Green","<div>Zone 6</div> <div>DA8 2NX</div> <div>Latitude: 51.467748</div> <div>Longitude: 0.190518</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Slade Green"">More info</a> </div>",0.190518,51.467748,0
"479","Sloane Square","<div>Zone 1</div> <div>SW1W 8BB</div> <div>Latitude: 51.49236</div> <div>Longitude: -0.156489</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sloane Square"">More info</a> </div>",-0.156489,51.49236,0
"480","Snaresbrook","<div>Zone 4</div> <div>E11 1QE</div> <div>Latitude: 51.580891</div> <div>Longitude: 0.021464</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Snaresbrook"">More info</a> </div>",0.021464,51.580891,0
"481","South Acton","<div>Zone 3</div> <div>W3 0DS</div> <div>Latitude: 51.499686</div> <div>Longitude: -0.270215</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Acton"">More info</a> </div>",-0.270215,51.499686,0
"482","South Bermondsey","<div>Zone 2</div> <div>SE16 2PL</div> <div>Latitude: 51.487677</div> <div>Longitude: -0.054755</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Bermondsey"">More info</a> </div>",-0.054755,51.487677,0
"483","South Croydon","<div>Zone 5</div> <div>CR2 7PA</div> <div>Latitude: 51.36275</div> <div>Longitude: -0.092517</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Croydon"">More info</a> </div>",-0.092517,51.36275,0
"484","South Ealing","<div>Zone 3</div> <div>W5 4QB</div> <div>Latitude: 51.501644</div> <div>Longitude: -0.30704</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Ealing"">More info</a> </div>",-0.30704,51.501644,0
"485","South Greenford","<div>Zone 4</div> <div>UB6 2WE</div> <div>Latitude: 51.534028</div> <div>Longitude: -0.336737</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Greenford"">More info</a> </div>",-0.336737,51.534028,0
"486","South Hampstead","<div>Zone 2</div> <div>NW8 0DJ</div> <div>Latitude: 51.541477</div> <div>Longitude: -0.178371</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Hampstead"">More info</a> </div>",-0.178371,51.541477,0
"487","South Harrow","<div>Zone 5</div> <div>HA2 8HN</div> <div>Latitude: 51.56468</div> <div>Longitude: -0.351894</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Harrow"">More info</a> </div>",-0.351894,51.56468,0
"488","South Kensington","<div>Zone 1</div> <div>SW7 2NB</div> <div>Latitude: 51.494071</div> <div>Longitude: -0.173923</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Kensington"">More info</a> </div>",-0.173923,51.494071,0
"489","South Kenton","<div>Zone 4</div> <div>HA9 8QT</div> <div>Latitude: 51.571044</div> <div>Longitude: -0.308143</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Kenton"">More info</a> </div>",-0.308143,51.571044,0
"490","South Merton","<div>Zone 4</div> <div>SW20 9JT</div> <div>Latitude: 51.403241</div> <div>Longitude: -0.20555</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Merton"">More info</a> </div>",-0.20555,51.403241,0
"491","South Quay","<div>Zone 2</div> <div>E14 9SH</div> <div>Latitude: 51.500864</div> <div>Longitude: -0.018461</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Quay"">More info</a> </div>",-0.018461,51.500864,0
"492","South Ruislip","<div>Zone 5</div> <div>HA4 6TP</div> <div>Latitude: 51.55689</div> <div>Longitude: -0.399116</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Ruislip"">More info</a> </div>",-0.399116,51.55689,0
"493","South Tottenham","<div>Zone 3</div> <div>N15 6ND</div> <div>Latitude: 51.580403</div> <div>Longitude: -0.071856</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Tottenham"">More info</a> </div>",-0.071856,51.580403,0
"494","South Wimbledon","<div>Zone 3,4</div> <div>SW19 1DE</div> <div>Latitude: 51.415361</div> <div>Longitude: -0.191975</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Wimbledon"">More info</a> </div>",-0.191975,51.415361,0
"495","South Woodford","<div>Zone 4</div> <div>E18 1JJ</div> <div>Latitude: 51.591553</div> <div>Longitude: 0.027943</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=South Woodford"">More info</a> </div>",0.027943,51.591553,0
"496","Southall","<div>Zone 4</div> <div>UB2 4AA</div> <div>Latitude: 51.505957</div> <div>Longitude: -0.378711</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Southall"">More info</a> </div>",-0.378711,51.505957,0
"497","Southbury","<div>Zone 5</div> <div>EN3 4HW</div> <div>Latitude: 51.648434</div> <div>Longitude: -0.052983</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Southbury"">More info</a> </div>",-0.052983,51.648434,0
"498","Southfields","<div>Zone 3</div> <div>SW18 5RJ</div> <div>Latitude: 51.444883</div> <div>Longitude: -0.206609</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Southfields"">More info</a> </div>",-0.206609,51.444883,0
"499","Southgate","<div>Zone 4</div> <div>N14 5BH</div> <div>Latitude: 51.632376</div> <div>Longitude: -0.12777</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Southgate"">More info</a> </div>",-0.12777,51.632376,0
"500","Southwark","<div>Zone 1</div> <div>SE1 8NW</div> <div>Latitude: 51.503854</div> <div>Longitude: -0.105795</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Southwark"">More info</a> </div>",-0.105795,51.503854,0
"501","St Helier","<div>Zone 4</div> <div>SM4 6SF</div> <div>Latitude: 51.389912</div> <div>Longitude: -0.199015</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=St Helier"">More info</a> </div>",-0.199015,51.389912,0
"502","St James Street","<div>Zone 3</div> <div>E17 7PJ</div> <div>Latitude: 51.580609</div> <div>Longitude: -0.032805</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=St James Street"">More info</a> </div>",-0.032805,51.580609,0
"503","St Johns","<div>Zone 2</div> <div>SE8 4EW</div> <div>Latitude: 51.468975</div> <div>Longitude: -0.023241</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=St Johns"">More info</a> </div>",-0.023241,51.468975,0
"504","St Margarets","<div>Zone 4</div> <div>TW1 2LH</div> <div>Latitude: 51.455206</div> <div>Longitude: -0.321324</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=St Margarets"">More info</a> </div>",-0.321324,51.455206,0
"505","St Mary Cray","<div>Zone 6</div> <div>BR5 3SN</div> <div>Latitude: 51.394759</div> <div>Longitude: 0.107218</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=St Mary Cray"">More info</a> </div>",0.107218,51.394759,0
"506","St Pancras","<div>Zone 1</div> <div>NW1 2QP</div> <div>Latitude: 51.530554</div> <div>Longitude: -0.125506</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=St Pancras"">More info</a> </div>",-0.125506,51.530554,0
"507","St. James's Park","<div>Zone 1</div> <div>SW1H 0BD</div> <div>Latitude: 51.49961</div> <div>Longitude: -0.133879</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=St. James's Park"">More info</a> </div>",-0.133879,51.49961,0
"508","St. Johns Wood","<div>Zone 2</div> <div>NW8 6DN</div> <div>Latitude: 51.534854</div> <div>Longitude: -0.174065</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=St. Johns Wood"">More info</a> </div>",-0.174065,51.534854,0
"509","St. Pauls","<div>Zone 1</div> <div>EC2V 6AA</div> <div>Latitude: 51.514835</div> <div>Longitude: -0.097571</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=St. Pauls"">More info</a> </div>",-0.097571,51.514835,0
"510","Stamford Brook","<div>Zone 2</div> <div>W6 0SB</div> <div>Latitude: 51.49445</div> <div>Longitude: -0.245246</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stamford Brook"">More info</a> </div>",-0.245246,51.49445,0
"511","Stamford Hill","<div>Zone 3</div> <div>N16 5AG</div> <div>Latitude: 51.574448</div> <div>Longitude: -0.076668</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stamford Hill"">More info</a> </div>",-0.076668,51.574448,0
"512","Stanmore","<div>Zone 5</div> <div>HA7 4PD</div> <div>Latitude: 51.619673</div> <div>Longitude: -0.303099</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stanmore"">More info</a> </div>",-0.303099,51.619673,0
"513","Star Lane","<div>Zone 3</div> <div>E16 4SR</div> <div>Latitude: 51.520604</div> <div>Longitude: 0.004191</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Star Lane"">More info</a> </div>",0.004191,51.520604,0
"514","Stepney Green","<div>Zone 2</div> <div>E1 4AQ</div> <div>Latitude: 51.521996</div> <div>Longitude: -0.047383</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stepney Green"">More info</a> </div>",-0.047383,51.521996,0
"515","Stockwell","<div>Zone 2</div> <div>SW9 9AE</div> <div>Latitude: 51.472159</div> <div>Longitude: -0.122846</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stockwell"">More info</a> </div>",-0.122846,51.472159,0
"516","Stoke Newington","<div>Zone 2</div> <div>N16 6YA</div> <div>Latitude: 51.564638</div> <div>Longitude: -0.072335</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stoke Newington"">More info</a> </div>",-0.072335,51.564638,0
"517","Stonebridge Park","<div>Zone 3</div> <div>NW10 0RW</div> <div>Latitude: 51.543987</div> <div>Longitude: -0.2754</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stonebridge Park"">More info</a> </div>",-0.2754,51.543987,0
"518","Stoneleigh","<div>Zone 5</div> <div>KT17 2JA</div> <div>Latitude: 51.363364</div> <div>Longitude: -0.24871</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stoneleigh"">More info</a> </div>",-0.24871,51.363364,0
"519","Stratford","<div>Zone 3</div> <div>E15 1AZ</div> <div>Latitude: 51.541693</div> <div>Longitude: -0.003752</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stratford"">More info</a> </div>",-0.003752,51.541693,0
"520","Stratford High Street","<div>Zone 3</div> <div>E15 3PA</div> <div>Latitude: 51.538149</div> <div>Longitude: -0.00108</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stratford High Street"">More info</a> </div>",-0.00108,51.538149,0
"521","Stratford International","<div>Zone 3</div> <div>E15 2LZ</div> <div>Latitude: 51.544809</div> <div>Longitude: -0.008778</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Stratford International"">More info</a> </div>",-0.008778,51.544809,0
"522","Strawberry Hill","<div>Zone 5</div> <div>TW1 4PP</div> <div>Latitude: 51.439748</div> <div>Longitude: -0.339618</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Strawberry Hill"">More info</a> </div>",-0.339618,51.439748,0
"523","Streatham","<div>Zone 3</div> <div>SW16 6HP</div> <div>Latitude: 51.425846</div> <div>Longitude: -0.132325</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Streatham"">More info</a> </div>",-0.132325,51.425846,0
"524","Streatham Common","<div>Zone 3</div> <div>SW16 5NT</div> <div>Latitude: 51.418985</div> <div>Longitude: -0.135726</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Streatham Common"">More info</a> </div>",-0.135726,51.418985,0
"525","Streatham Hill","<div>Zone 3</div> <div>SW2 4PA</div> <div>Latitude: 51.43846</div> <div>Longitude: -0.127681</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Streatham Hill"">More info</a> </div>",-0.127681,51.43846,0
"526","Sudbury and Harrow Road","<div>Zone 4</div> <div>HA0 2HA</div> <div>Latitude: 51.554494</div> <div>Longitude: -0.315926</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sudbury and Harrow Road"">More info</a> </div>",-0.315926,51.554494,0
"527","Sudbury Hill","<div>Zone 4</div> <div>HA1 3RA</div> <div>Latitude: 51.55734</div> <div>Longitude: -0.336392</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sudbury Hill"">More info</a> </div>",-0.336392,51.55734,0
"528","Sudbury Hill Harrow","<div>Zone 4</div> <div>HA1 3RJ</div> <div>Latitude: 51.558342</div> <div>Longitude: -0.335447</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sudbury Hill Harrow"">More info</a> </div>",-0.335447,51.558342,0
"529","Sudbury Town","<div>Zone 4</div> <div>HA0 2LA</div> <div>Latitude: 51.551397</div> <div>Longitude: -0.316343</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sudbury Town"">More info</a> </div>",-0.316343,51.551397,0
"530","Sundridge Park","<div>Zone 4</div> <div>BR1 3TR</div> <div>Latitude: 51.413394</div> <div>Longitude: 0.020365</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sundridge Park"">More info</a> </div>",0.020365,51.413394,0
"531","Surbiton","<div>Zone 6</div> <div>KT6 4PE</div> <div>Latitude: 51.3926</div> <div>Longitude: -0.304385</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Surbiton"">More info</a> </div>",-0.304385,51.3926,0
"532","Surrey Quays","<div>Zone 2</div> <div>SE16 2UE</div> <div>Latitude: 51.493267</div> <div>Longitude: -0.04753</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Surrey Quays"">More info</a> </div>",-0.04753,51.493267,0
"533","Sutton","<div>Zone 5</div> <div>SM1 1JA</div> <div>Latitude: 51.359506</div> <div>Longitude: -0.191302</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sutton"">More info</a> </div>",-0.191302,51.359506,0
"534","Sutton Common","<div>Zone 4</div> <div>SM1 3HY</div> <div>Latitude: 51.375555</div> <div>Longitude: -0.19692</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sutton Common"">More info</a> </div>",-0.19692,51.375555,0
"535","Swiss Cottage","<div>Zone 2</div> <div>NW3 6HY</div> <div>Latitude: 51.543035</div> <div>Longitude: -0.175627</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Swiss Cottage"">More info</a> </div>",-0.175627,51.543035,0
"536","Sydenham","<div>Zone 3</div> <div>SE26 5EU</div> <div>Latitude: 51.427341</div> <div>Longitude: -0.055089</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sydenham"">More info</a> </div>",-0.055089,51.427341,0
"537","Sydenham Hill","<div>Zone 3</div> <div>SE21 7HW</div> <div>Latitude: 51.432576</div> <div>Longitude: -0.08023</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Sydenham Hill"">More info</a> </div>",-0.08023,51.432576,0
"538","Syon Lane","<div>Zone 4</div> <div>TW7 5NT</div> <div>Latitude: 51.481475</div> <div>Longitude: -0.326495</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Syon Lane"">More info</a> </div>",-0.326495,51.481475,0
"539","Tadworth","<div>Zone 6</div> <div>KT20 5SP</div> <div>Latitude: 51.291628</div> <div>Longitude: -0.236008</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tadworth"">More info</a> </div>",-0.236008,51.291628,0
"540","Tattenham Corner","<div>Zone 6</div> <div>KT18 5PR</div> <div>Latitude: 51.309181</div> <div>Longitude: -0.242566</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tattenham Corner"">More info</a> </div>",-0.242566,51.309181,0
"541","Teddington","<div>Zone 6</div> <div>TW11 9AA</div> <div>Latitude: 51.424497</div> <div>Longitude: -0.332705</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Teddington"">More info</a> </div>",-0.332705,51.424497,0
"542","Temple","<div>Zone 1</div> <div>WC2R 2PH</div> <div>Latitude: 51.511041</div> <div>Longitude: -0.113726</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Temple"">More info</a> </div>",-0.113726,51.511041,0
"543","Thames Ditton","<div>Zone 6</div> <div>KT7 0PA</div> <div>Latitude: 51.388616</div> <div>Longitude: -0.338293</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Thames Ditton"">More info</a> </div>",-0.338293,51.388616,0
"544","Theobalds Grove","<div>Zone 7</div> <div>EN8 7BG</div> <div>Latitude: 51.692373</div> <div>Longitude: -0.034748</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Theobalds Grove"">More info</a> </div>",-0.034748,51.692373,0
"545","Therapia Lane","<div>Zone 3,4,5,6</div> <div>CR0 3DD</div> <div>Latitude: 51.385686</div> <div>Longitude: -0.129017</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Therapia Lane"">More info</a> </div>",-0.129017,51.385686,0
"546","Theydon Bois","<div>Zone 6</div> <div>CM16 7EU</div> <div>Latitude: 51.672552</div> <div>Longitude: 0.102891</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Theydon Bois"">More info</a> </div>",0.102891,51.672552,0
"547","Thornton Heath","<div>Zone 4</div> <div>CR7 8RX</div> <div>Latitude: 51.398481</div> <div>Longitude: -0.100433</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Thornton Heath"">More info</a> </div>",-0.100433,51.398481,0
"548","Tolworth","<div>Zone 5</div> <div>KT5 9NU</div> <div>Latitude: 51.376843</div> <div>Longitude: -0.27962</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tolworth"">More info</a> </div>",-0.27962,51.376843,0
"549","Tooting","<div>Zone 3</div> <div>SW17 9JR</div> <div>Latitude: 51.419897</div> <div>Longitude: -0.161002</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tooting"">More info</a> </div>",-0.161002,51.419897,0
"550","Tooting Bec","<div>Zone 3</div> <div>SW17 9AH</div> <div>Latitude: 51.435838</div> <div>Longitude: -0.1597</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tooting Bec"">More info</a> </div>",-0.1597,51.435838,0
"551","Tooting Broadway","<div>Zone 3</div> <div>SW17 0SU</div> <div>Latitude: 51.427049</div> <div>Longitude: -0.168685</div> <div> <a href=""https://www.doogal.co.uk/StationMap.php?station=Tooting Broadway"">More info</a> </div>",-0.168685,51.427049,0
